camera,filename,config,det_source,flat_geom,radius,eccentricity,m_in,m_out,test_type,sigma_target,kernel_applied,native_sigma,measured,error_pct,int_var,int_max
m,sphere0167m_crop.png,ContourDistMap 20% of radius,contour,distmap,27,0.9527225838879504,5,5,fixed_kernel,13.27700747628483,12.0,5.681454701511161,13.573774247596035,2.2351932228801172,1.2818675543257996e-07,0.005481114145368338
m,sphere0167m_crop.png,ContourDistMap 14% min 10px,contour,distmap,27,0.9527225838879504,10,10,quadrature,10.0,4.963371268295389,8.681298615590862,10.260270638697786,2.6027063869778644,0.002551289275288582,0.20905765891075134
m,sphere0167m_crop.png,ContourDistMap 14% min 10px,contour,distmap,27,0.9527225838879504,10,10,quadrature,12.0,8.284627592531857,8.681298615590862,12.233785755746927,1.9482146312243949,0.002551289275288582,0.20905765891075134
m,sphere0167m_crop.png,ContourDistMap 14% min 10px,contour,distmap,27,0.9527225838879504,10,10,fixed_kernel,8.908700559175834,2.0,8.681298615590862,9.09078899012665,2.0439392899256013,0.002551289275288582,0.20905765891075134
m,sphere0167m_crop.png,ContourDistMap 14% min 10px,contour,distmap,27,0.9527225838879504,10,10,fixed_kernel,9.55850122420141,4.0,8.681298615590862,9.838367287637483,2.9279283108472534,0.002551289275288582,0.20905765891075134
m,sphere0167m_crop.png,ContourDistMap 14% min 10px,contour,distmap,27,0.9527225838879504,10,10,fixed_kernel,10.55295909463596,6.0,8.681298615590862,10.788546198991437,2.2324269642552133,0.002551289275288582,0.20905765891075134
m,sphere0167m_crop.png,ContourDistMap 14% min 10px,contour,distmap,27,0.9527225838879504,10,10,fixed_kernel,11.805293120166894,8.0,8.681298615590862,12.035949334778195,1.9538372513366282,0.002551289275288582,0.20905765891075134
m,sphere0167m_crop.png,ContourDistMap 14% min 10px,contour,distmap,27,0.9527225838879504,10,10,fixed_kernel,13.242543020623335,10.0,8.681298615590862,13.475743673496375,1.7609959998609266,0.002551289275288582,0.20905765891075134
m,sphere0167m_crop.png,ContourDistMap 14% min 10px,contour,distmap,27,0.9527225838879504,10,10,fixed_kernel,14.810973825277655,12.0,8.681298615590862,14.974206853459945,1.1021086804144034,0.002551289275288582,0.20905765891075134
m,sphere0167m_crop.png,ContourDistMap In8% Out14%,contour,distmap,27,0.9527225838879504,2,3,quadrature,6.0,4.049236001164986,4.42760519997768,6.139446112224645,2.3241018704107517,0.0,0.0
m,sphere0167m_crop.png,ContourDistMap In8% Out14%,contour,distmap,27,0.9527225838879504,2,3,quadrature,8.0,6.663055769924982,4.42760519997768,8.230033986179563,2.8754248272445437,0.0,0.0
m,sphere0167m_crop.png,ContourDistMap In8% Out14%,contour,distmap,27,0.9527225838879504,2,3,quadrature,10.0,8.966399065016603,4.42760519997768,10.338687063376987,3.386870633769874,0.0,0.0
m,sphere0167m_crop.png,ContourDistMap In8% Out14%,contour,distmap,27,0.9527225838879504,2,3,quadrature,12.0,11.153309472669115,4.42760519997768,12.355761409935404,2.964678416128367,0.0,0.0
m,sphere0167m_crop.png,ContourDistMap In8% Out14%,contour,distmap,27,0.9527225838879504,2,3,fixed_kernel,4.85836266728508,2.0,4.42760519997768,4.96087329006554,2.1099829263619814,0.0,0.0
m,sphere0167m_crop.png,ContourDistMap In8% Out14%,contour,distmap,27,0.9527225838879504,2,3,fixed_kernel,5.966882586985385,4.0,4.42760519997768,6.104906347993682,2.3131636829815654,0.0,0.0
m,sphere0167m_crop.png,ContourDistMap In8% Out14%,contour,distmap,27,0.9527225838879504,2,3,fixed_kernel,7.456788035533087,6.0,4.42760519997768,7.66186416221782,2.750193859708821,0.0,0.0
m,sphere0167m_crop.png,ContourDistMap In8% Out14%,contour,distmap,27,0.9527225838879504,2,3,fixed_kernel,9.14350522539739,8.0,4.42760519997768,9.443785942645867,3.2840875555514963,0.0,0.0
m,sphere0167m_crop.png,ContourDistMap In8% Out14%,contour,distmap,27,0.9527225838879504,2,3,fixed_kernel,10.936347096122608,10.0,4.42760519997768,11.300748702776415,3.3320230553308128,0.0,0.0
m,sphere0167m_crop.png,ContourDistMap In8% Out14%,contour,distmap,27,0.9527225838879504,2,3,fixed_kernel,12.790765724024086,12.0,4.42760519997768,13.106120236882745,2.465485801732333,0.0,0.0
m,sphere0414m_crop.png,Raw (no flattening),circle,none,29,0.9448631695987675,0,0,fixed_kernel,,2.0,,,,0.0693768858909607,1.0
m,sphere0414m_crop.png,Raw (no flattening),circle,none,29,0.9448631695987675,0,0,fixed_kernel,,4.0,,,,0.0693768858909607,1.0
m,sphere0414m_crop.png,Raw (no flattening),circle,none,29,0.9448631695987675,0,0,fixed_kernel,,6.0,,,,0.0693768858909607,1.0
m,sphere0414m_crop.png,Raw (no flattening),circle,none,29,0.9448631695987675,0,0,fixed_kernel,,8.0,,,,0.0693768858909607,1.0
m,sphere0414m_crop.png,Raw (no flattening),circle,none,29,0.9448631695987675,0,0,fixed_kernel,,10.0,,,,0.0693768858909607,1.0
m,sphere0414m_crop.png,Raw (no flattening),circle,none,29,0.9448631695987675,0,0,fixed_kernel,,12.0,,,,0.0693768858909607,1.0
m,sphere0414m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.9448631695987675,2,2,quadrature,4.0,2.091035034738568,3.4099226506617235,4.269787029237275,6.744675730931871,0.0,0.0
m,sphere0414m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.9448631695987675,2,2,quadrature,6.0,4.9368438821279454,3.4099226506617235,6.3868832174248515,6.448053623747526,0.0,0.0
m,sphere0414m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.9448631695987675,2,2,quadrature,8.0,7.236879680947039,3.4099226506617235,8.438700578230472,5.483757227880903,0.0,0.0
m,sphere0414m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.9448631695987675,2,2,quadrature,10.0,9.400661014870398,3.4099226506617235,10.487011900972758,4.870119009727585,0.0,0.0
m,sphere0414m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.9448631695987675,2,2,quadrature,12.0,11.505321704172557,3.4099226506617235,12.433291263478381,3.6107605289865083,0.0,0.0
m,sphere0414m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.9448631695987675,2,2,fixed_kernel,3.9531724581019576,2.0,3.4099226506617235,4.21129851143257,6.5295925251524976,0.0,0.0
m,sphere0414m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.9448631695987675,2,2,fixed_kernel,5.256193725833921,4.0,3.4099226506617235,5.618023167135774,6.883868064517486,0.0,0.0
m,sphere0414m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.9448631695987675,2,2,fixed_kernel,6.901273250893336,6.0,3.4099226506617235,7.309936733018173,5.921566459811416,0.0,0.0
m,sphere0414m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.9448631695987675,2,2,fixed_kernel,8.696411471606888,8.0,3.4099226506617235,9.155525428055695,5.279349510401828,0.0,0.0
m,sphere0414m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.9448631695987675,2,2,fixed_kernel,10.565395046258132,10.0,3.4099226506617235,11.052689666855827,4.612176056495644,0.0,0.0
m,sphere0414m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.9448631695987675,2,2,fixed_kernel,12.475078055206543,12.0,3.4099226506617235,12.869102507044747,3.1584928775155503,0.0,0.0
m,sphere0414m_crop.png,CircDet+CircFlat 14% of radius,circle,circle,28,0.9448631695987675,3,3,quadrature,6.0,4.4713843181532695,4.00084019668032,6.360730124608269,6.012168743471147,0.0,0.0
m,sphere0414m_crop.png,CircDet+CircFlat 14% of radius,circle,circle,28,0.9448631695987675,3,3,quadrature,8.0,6.927718074563007,4.00084019668032,8.447300890703549,5.591261133794356,0.0,0.0
m,sphere0414m_crop.png,CircDet+CircFlat 14% of radius,circle,circle,28,0.9448631695987675,3,3,quadrature,10.0,9.1647846521687,4.00084019668032,10.497470320026704,4.974703200267037,0.0,0.0
m,sphere0414m_crop.png,CircDet+CircFlat 14% of radius,circle,circle,28,0.9448631695987675,3,3,quadrature,12.0,11.313411409500981,4.00084019668032,12.457130408131441,3.8094200677620074,0.0,0.0
m,sphere0414m_crop.png,CircDet+CircFlat 14% of radius,circle,circle,28,0.9448631695987675,3,3,fixed_kernel,4.472887465538679,2.0,4.00084019668032,4.7185442598459915,5.492129998797718,0.0,0.0
m,sphere0414m_crop.png,CircDet+CircFlat 14% of radius,circle,circle,28,0.9448631695987675,3,3,fixed_kernel,5.657448389457302,4.0,4.00084019668032,6.007664569224701,6.190355716192291,0.0,0.0
m,sphere0414m_crop.png,CircDet+CircFlat 14% of radius,circle,circle,28,0.9448631695987675,3,3,fixed_kernel,7.211568642075941,6.0,4.00084019668032,7.626616381017863,5.755304560513003,0.0,0.0
m,sphere0414m_crop.png,CircDet+CircFlat 14% of radius,circle,circle,28,0.9448631695987675,3,3,fixed_kernel,8.944647688946336,8.0,4.00084019668032,9.418174839616869,5.293972072882318,0.0,0.0
m,sphere0414m_crop.png,CircDet+CircFlat 14% of radius,circle,circle,28,0.9448631695987675,3,3,fixed_kernel,10.770641683733288,10.0,4.00084019668032,11.270572336174988,4.641605088364757,0.0,0.0
m,sphere0414m_crop.png,CircDet+CircFlat 14% of radius,circle,circle,28,0.9448631695987675,3,3,fixed_kernel,12.649376359306139,12.0,4.00084019668032,13.05518172638408,3.208105724353673,0.0,0.0
m,sphere0414m_crop.png,CircDet+CircFlat 20% of radius,circle,circle,28,0.9448631695987675,5,5,quadrature,6.0,2.781172842815587,5.316491100188645,6.124579096323217,2.076318272053612,5.057161160948453e-07,0.00670754536986351
m,sphere0414m_crop.png,CircDet+CircFlat 20% of radius,circle,circle,28,0.9448631695987675,5,5,quadrature,8.0,5.9778693847904485,5.316491100188645,8.359336763647168,4.491709545589595,5.057161160948453e-07,0.00670754536986351
m,sphere0414m_crop.png,CircDet+CircFlat 20% of radius,circle,circle,28,0.9448631695987675,5,5,quadrature,10.0,8.469647122614669,5.316491100188645,10.435590812884824,4.355908128848238,5.057161160948453e-07,0.00670754536986351
m,sphere0414m_crop.png,CircDet+CircFlat 20% of radius,circle,circle,28,0.9448631695987675,5,5,quadrature,12.0,10.75801665650388,5.316491100188645,12.431962436117994,3.5996869676499474,5.057161160948453e-07,0.00670754536986351
m,sphere0414m_crop.png,CircDet+CircFlat 20% of radius,circle,circle,28,0.9448631695987675,5,5,fixed_kernel,5.680235700953356,2.0,5.316491100188645,5.755120871407113,1.3183461813246313,5.057161160948453e-07,0.00670754536986351
m,sphere0414m_crop.png,CircDet+CircFlat 20% of radius,circle,circle,28,0.9448631695987675,5,5,fixed_kernel,6.6532005544989445,4.0,5.316491100188645,6.869730026930996,3.2545159379816435,5.057161160948453e-07,0.00670754536986351
m,sphere0414m_crop.png,CircDet+CircFlat 20% of radius,circle,circle,28,0.9448631695987675,5,5,fixed_kernel,8.016550231763352,6.0,5.316491100188645,8.376950721936266,4.4957055061531,5.057161160948453e-07,0.00670754536986351
m,sphere0414m_crop.png,CircDet+CircFlat 20% of radius,circle,circle,28,0.9448631695987675,5,5,fixed_kernel,9.605471233541072,8.0,5.316491100188645,10.030741100724171,4.427371201717944,5.057161160948453e-07,0.00670754536986351
m,sphere0414m_crop.png,CircDet+CircFlat 20% of radius,circle,circle,28,0.9448631695987675,5,5,fixed_kernel,11.325417326455792,10.0,5.316491100188645,11.774201653589433,3.9626294925600303,5.057161160948453e-07,0.00670754536986351
m,sphere0414m_crop.png,CircDet+CircFlat 20% of radius,circle,circle,28,0.9448631695987675,5,5,fixed_kernel,13.124979147350485,12.0,5.316491100188645,13.479756839610253,2.7030724260722834,5.057161160948453e-07,0.00670754536986351
m,sphere0414m_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,28,0.9448631695987675,10,10,quadrature,10.0,5.5607854961649075,8.311297411694639,10.238919414178579,2.3891941417857865,0.0033005359582602978,0.2105720043182373
m,sphere0414m_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,28,0.9448631695987675,10,10,quadrature,12.0,8.655768904860965,8.311297411694639,12.257397263652587,2.1449771971048914,0.0033005359582602978,0.2105720043182373
m,sphere0414m_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,28,0.9448631695987675,10,10,fixed_kernel,8.548547517891095,2.0,8.311297411694639,8.620640570828089,0.8433368684693147,0.0033005359582602978,0.2105720043182373
m,sphere0414m_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,28,0.9448631695987675,10,10,fixed_kernel,9.223755453482166,4.0,8.311297411694639,9.471509168675727,2.6860395035736593,0.0033005359582602978,0.2105720043182373
m,sphere0414m_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,28,0.9448631695987675,10,10,fixed_kernel,10.250739713095928,6.0,8.311297411694639,10.493865527790305,2.371788002613794,0.0033005359582602978,0.2105720043182373
m,sphere0414m_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,28,0.9448631695987675,10,10,fixed_kernel,11.535929293543802,8.0,8.311297411694639,11.780021127323131,2.1159269233380065,0.0033005359582602978,0.2105720043182373
m,sphere0414m_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,28,0.9448631695987675,10,10,fixed_kernel,13.002986759419622,10.0,8.311297411694639,13.277177505440978,2.108675115144038,0.0033005359582602978,0.2105720043182373
m,sphere0414m_crop.png,CircDet+CircFlat 14% min 10px,circle,circle,28,0.9448631695987675,10,10,fixed_kernel,14.597180024430815,12.0,8.311297411694639,14.7906624813571,1.3254783225421594,0.0033005359582602978,0.2105720043182373
m,sphere0414m_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,28,0.9448631695987675,2,3,quadrature,4.0,0.38089021373452403,3.9818240349218432,3.9818240349218432,-0.4543991269539194,0.0,0.0
m,sphere0414m_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,28,0.9448631695987675,2,3,quadrature,6.0,4.488326787893094,3.9818240349218432,6.339806043275682,5.6634340545947,0.0,0.0
m,sphere0414m_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,28,0.9448631695987675,2,3,quadrature,8.0,6.938665387156145,3.9818240349218432,8.393664303855939,4.920803798199236,0.0,0.0
m,sphere0414m_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,28,0.9448631695987675,2,3,quadrature,10.0,9.173062594080491,3.9818240349218432,10.463152236140079,4.6315223614007905,0.0,0.0
m,sphere0414m_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,28,0.9448631695987675,2,3,quadrature,12.0,11.320118257108392,3.9818240349218432,12.431191448227333,3.593262068561106,0.0,0.0
m,sphere0414m_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,28,0.9448631695987675,2,3,fixed_kernel,4.455886291758494,2.0,3.9818240349218432,4.678149666330787,4.988084525033467,0.0,0.0
m,sphere0414m_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,28,0.9448631695987675,2,3,fixed_kernel,5.644016534798713,4.0,3.9818240349218432,5.964512634661244,5.678511001633009,0.0,0.0
m,sphere0414m_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,28,0.9448631695987675,2,3,fixed_kernel,7.201036220231174,6.0,3.9818240349218432,7.569783032673034,5.120746530976654,0.0,0.0
m,sphere0414m_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,28,0.9448631695987675,2,3,fixed_kernel,8.93615815913535,8.0,3.9818240349218432,9.369644077297988,4.8509203893117085,0.0,0.0
m,sphere0414m_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,28,0.9448631695987675,2,3,fixed_kernel,10.763592460005222,10.0,3.9818240349218432,11.232780458847266,4.359027904349102,0.0,0.0
m,sphere0414m_crop.png,CircDet+CircFlat In8% Out14%,circle,circle,28,0.9448631695987675,2,3,fixed_kernel,12.6433746541452,12.0,3.9818240349218432,13.026180181939448,3.0277163990291442,0.0,0.0
m,sphere0414m_crop.png,ContourDistMap 10% of radius,contour,distmap,27,0.9448631695987675,2,2,quadrature,4.0,1.9200911346797236,3.5090240857714745,4.196269377000823,4.906734425020565,0.0,0.0
m,sphere0414m_crop.png,ContourDistMap 10% of radius,contour,distmap,27,0.9448631695987675,2,2,quadrature,6.0,4.866903529501656,3.5090240857714745,6.327921161462331,5.465352691038857,0.0,0.0
m,sphere0414m_crop.png,ContourDistMap 10% of radius,contour,distmap,27,0.9448631695987675,2,2,quadrature,8.0,7.189349759573231,3.5090240857714745,8.379498827430805,4.743735342885058,0.0,0.0
m,sphere0414m_crop.png,ContourDistMap 10% of radius,contour,distmap,27,0.9448631695987675,2,2,quadrature,10.0,9.364120351932458,3.5090240857714745,10.450680856904206,4.5068085690420645,0.0,0.0
m,sphere0414m_crop.png,ContourDistMap 10% of radius,contour,distmap,27,0.9448631695987675,2,2,quadrature,12.0,11.475484737712636,3.5090240857714745,12.420667031133465,3.505558592778879,0.0,0.0
m,sphere0414m_crop.png,ContourDistMap 10% of radius,contour,distmap,27,0.9448631695987675,2,2,fixed_kernel,4.038966456226683,2.0,3.5090240857714745,4.243172989711319,5.0559106072747815,0.0,0.0
m,sphere0414m_crop.png,ContourDistMap 10% of radius,contour,distmap,27,0.9448631695987675,2,2,fixed_kernel,5.321019642373474,4.0,3.5090240857714745,5.6271274163488165,5.752802931559957,0.0,0.0
m,sphere0414m_crop.png,ContourDistMap 10% of radius,contour,distmap,27,0.9448631695987675,2,2,fixed_kernel,6.950773340753123,6.0,3.5090240857714745,7.298177633503444,4.998066772130989,0.0,0.0
m,sphere0414m_crop.png,ContourDistMap 10% of radius,contour,distmap,27,0.9448631695987675,2,2,fixed_kernel,8.735745533984167,8.0,3.5090240857714745,9.144376621791631,4.677689914590463,0.0,0.0
m,sphere0414m_crop.png,ContourDistMap 10% of radius,contour,distmap,27,0.9448631695987675,2,2,fixed_kernel,10.597794583521816,10.0,3.5090240857714745,11.056820987693996,4.331338945613325,0.0,0.0
m,sphere0414m_crop.png,ContourDistMap 10% of radius,contour,distmap,27,0.9448631695987675,2,2,fixed_kernel,12.502529745396503,12.0,3.5090240857714745,12.886392720318671,3.0702824367485215,0.0,0.0
m,sphere0414m_crop.png,ContourDistMap 14% of radius,contour,distmap,27,0.9448631695987675,3,3,quadrature,6.0,4.368775780639796,4.112638833947754,6.313048849908712,5.21748083181186,0.0,0.0
m,sphere0414m_crop.png,ContourDistMap 14% of radius,contour,distmap,27,0.9448631695987675,3,3,quadrature,8.0,6.86193863434415,4.112638833947754,8.388761028377989,4.859512854724857,0.0,0.0
m,sphere0414m_crop.png,ContourDistMap 14% of radius,contour,distmap,27,0.9448631695987675,3,3,quadrature,10.0,9.115163290995113,4.112638833947754,10.462781516457152,4.627815164571523,0.0,0.0
m,sphere0414m_crop.png,ContourDistMap 14% of radius,contour,distmap,27,0.9448631695987675,3,3,quadrature,12.0,11.273251608187625,4.112638833947754,12.433547448911206,3.6128954075933826,0.0,0.0
m,sphere0414m_crop.png,ContourDistMap 14% of radius,contour,distmap,27,0.9448631695987675,3,3,fixed_kernel,4.573160633357978,2.0,4.112638833947754,4.749352335236649,3.8527337219138307,0.0,0.0
m,sphere0414m_crop.png,ContourDistMap 14% of radius,contour,distmap,27,0.9448631695987675,3,3,fixed_kernel,5.737054834886551,4.0,4.112638833947754,6.035230569459279,5.197365950897781,0.0,0.0
m,sphere0414m_crop.png,ContourDistMap 14% of radius,contour,distmap,27,0.9448631695987675,3,3,fixed_kernel,7.274187114619416,6.0,4.112638833947754,7.63736058155852,4.992633007875344,0.0,0.0
m,sphere0414m_crop.png,ContourDistMap 14% of radius,contour,distmap,27,0.9448631695987675,3,3,fixed_kernel,8.995209735103186,8.0,4.112638833947754,9.423678176017141,4.763295726634213,0.0,0.0
m,sphere0414m_crop.png,ContourDistMap 14% of radius,contour,distmap,27,0.9448631695987675,3,3,fixed_kernel,10.812668411566829,10.0,4.112638833947754,11.280070594664167,4.322727427739628,0.0,0.0
m,sphere0414m_crop.png,ContourDistMap 14% of radius,contour,distmap,27,0.9448631695987675,3,3,fixed_kernel,12.68518025802137,12.0,4.112638833947754,13.068477087866789,3.0216112191471938,0.0,0.0
m,sphere0414m_crop.png,ContourDistMap 20% of radius,contour,distmap,27,0.9448631695987675,5,5,quadrature,6.0,2.7489452690440626,5.333226031943543,6.175495231228185,2.924920520469746,1.1872315326399985e-06,0.01271070446819067
m,sphere0414m_crop.png,ContourDistMap 20% of radius,contour,distmap,27,0.9448631695987675,5,5,quadrature,8.0,5.962943911542329,5.333226031943543,8.389317591526325,4.866469894079062,1.1872315326399985e-06,0.01271070446819067
m,sphere0414m_crop.png,ContourDistMap 20% of radius,contour,distmap,27,0.9448631695987675,5,5,quadrature,10.0,8.459119344955463,5.333226031943543,10.45169191373402,4.516919137340203,1.1872315326399985e-06,0.01271070446819067
m,sphere0414m_crop.png,ContourDistMap 20% of radius,contour,distmap,27,0.9448631695987675,5,5,quadrature,12.0,10.749730233461662,5.333226031943543,12.455906927935223,3.799224399460188,1.1872315326399985e-06,0.01271070446819067
m,sphere0414m_crop.png,ContourDistMap 20% of radius,contour,distmap,27,0.9448631695987675,5,5,fixed_kernel,5.695902027580905,2.0,5.333226031943543,5.839820279380192,2.5266981612815878,1.1872315326399985e-06,0.01271070446819067
m,sphere0414m_crop.png,ContourDistMap 20% of radius,contour,distmap,27,0.9448631695987675,5,5,fixed_kernel,6.666580825865705,4.0,5.333226031943543,6.935583481426196,4.035091789734039,1.1872315326399985e-06,0.01271070446819067
m,sphere0414m_crop.png,ContourDistMap 20% of radius,contour,distmap,27,0.9448631695987675,5,5,fixed_kernel,8.02765843243223,6.0,5.333226031943543,8.418188868076523,4.864811313676816,1.1872315326399985e-06,0.01271070446819067
m,sphere0414m_crop.png,ContourDistMap 20% of radius,contour,distmap,27,0.9448631695987675,5,5,fixed_kernel,9.614743881549849,8.0,5.333226031943543,10.054711357063432,4.575966670915241,1.1872315326399985e-06,0.01271070446819067
m,sphere0414m_crop.png,ContourDistMap 20% of radius,contour,distmap,27,0.9448631695987675,5,5,fixed_kernel,11.333282838957134,10.0,5.333226031943543,11.803718143647597,4.1509182412123735,1.1872315326399985e-06,0.01271070446819067
m,sphere0414m_crop.png,ContourDistMap 20% of radius,contour,distmap,27,0.9448631695987675,5,5,fixed_kernel,13.131766823539028,12.0,5.333226031943543,13.513983409779826,2.9106257472959753,1.1872315326399985e-06,0.01271070446819067
m,sphere0414m_crop.png,ContourDistMap 14% min 10px,contour,distmap,27,0.9448631695987675,10,10,quadrature,10.0,5.3954111496681625,8.419592539193122,10.213564251480186,2.1356425148018587,0.003943164367228746,0.2557881772518158
m,sphere0414m_crop.png,ContourDistMap 14% min 10px,contour,distmap,27,0.9448631695987675,10,10,quadrature,12.0,8.550465570596932,8.419592539193122,12.219947519011914,1.8328959917659482,0.003943164367228746,0.2557881772518158
m,sphere0414m_crop.png,ContourDistMap 14% min 10px,contour,distmap,27,0.9448631695987675,10,10,fixed_kernel,8.65387419171532,2.0,8.419592539193122,8.741399475383874,1.0114000010809723,0.003943164367228746,0.2557881772518158
m,sphere0414m_crop.png,ContourDistMap 14% min 10px,contour,distmap,27,0.9448631695987675,10,10,fixed_kernel,9.321455815806695,4.0,8.419592539193122,9.537047200809766,2.3128510102197315,0.003943164367228746,0.2557881772518158
m,sphere0414m_crop.png,ContourDistMap 14% min 10px,contour,distmap,27,0.9448631695987675,10,10,fixed_kernel,10.338739697179559,6.0,8.419592539193122,10.54389356130669,1.9843217852084853,0.003943164367228746,0.2557881772518158
m,sphere0414m_crop.png,ContourDistMap 14% min 10px,contour,distmap,27,0.9448631695987675,10,10,fixed_kernel,11.61419556086587,8.0,8.419592539193122,11.821337089050404,1.783520236928845,0.003943164367228746,0.2557881772518158
m,sphere0414m_crop.png,ContourDistMap 14% min 10px,contour,distmap,27,0.9448631695987675,10,10,fixed_kernel,13.07247254829921,10.0,8.419592539193122,13.325774256096196,1.9376725165121242,0.003943164367228746,0.2557881772518158
m,sphere0414m_crop.png,ContourDistMap 14% min 10px,contour,distmap,27,0.9448631695987675,10,10,fixed_kernel,14.659111109683167,12.0,8.419592539193122,14.83671381408577,1.2115516628104925,0.003943164367228746,0.2557881772518158
m,sphere0414m_crop.png,ContourDistMap In8% Out14%,contour,distmap,27,0.9448631695987675,2,3,quadrature,6.0,4.42931349735803,4.047367285300653,6.289089078276641,4.818151304610681,0.0,0.0
m,sphere0414m_crop.png,ContourDistMap In8% Out14%,contour,distmap,27,0.9448631695987675,2,3,quadrature,8.0,6.900638960116521,4.047367285300653,8.345673260095735,4.320915751196686,0.0,0.0
m,sphere0414m_crop.png,ContourDistMap In8% Out14%,contour,distmap,27,0.9448631695987675,2,3,quadrature,10.0,9.144332564921184,4.047367285300653,10.440780698348592,4.407806983485916,0.0,0.0
m,sphere0414m_crop.png,ContourDistMap In8% Out14%,contour,distmap,27,0.9448631695987675,2,3,quadrature,12.0,11.296849917471597,4.047367285300653,12.43175637381237,3.5979697817697462,0.0,0.0
m,sphere0414m_crop.png,ContourDistMap In8% Out14%,contour,distmap,27,0.9448631695987675,2,3,fixed_kernel,4.514552241598492,2.0,4.047367285300653,4.70851440786843,4.2963766037019,0.0,0.0
m,sphere0414m_crop.png,ContourDistMap In8% Out14%,contour,distmap,27,0.9448631695987675,2,3,fixed_kernel,5.690446550326431,4.0,4.047367285300653,5.968856744048262,4.892589557947077,0.0,0.0
m,sphere0414m_crop.png,ContourDistMap In8% Out14%,contour,distmap,27,0.9448631695987675,2,3,fixed_kernel,7.237484503756949,6.0,4.047367285300653,7.550835739270523,4.3295600197957524,0.0,0.0
m,sphere0414m_crop.png,ContourDistMap In8% Out14%,contour,distmap,27,0.9448631695987675,2,3,fixed_kernel,8.965555305842576,8.0,4.047367285300653,9.361257603983663,4.413583817649532,0.0,0.0
m,sphere0414m_crop.png,ContourDistMap In8% Out14%,contour,distmap,27,0.9448631695987675,2,3,fixed_kernel,10.78801102808678,10.0,4.047367285300653,11.244925285022157,4.235389227409879,0.0,0.0
m,sphere0414m_crop.png,ContourDistMap In8% Out14%,contour,distmap,27,0.9448631695987675,2,3,fixed_kernel,12.66416921642008,12.0,4.047367285300653,13.051281653830863,3.05675351296524,0.0,0.0
m,sphere0793m_crop.png,Raw (no flattening),circle,none,29,0.958644027081055,0,0,fixed_kernel,,2.0,,,,0.06642032414674759,0.9647058844566345
m,sphere0793m_crop.png,Raw (no flattening),circle,none,29,0.958644027081055,0,0,fixed_kernel,,4.0,,,,0.06642032414674759,0.9647058844566345
m,sphere0793m_crop.png,Raw (no flattening),circle,none,29,0.958644027081055,0,0,fixed_kernel,,6.0,,,,0.06642032414674759,0.9647058844566345
m,sphere0793m_crop.png,Raw (no flattening),circle,none,29,0.958644027081055,0,0,fixed_kernel,,8.0,,,,0.06642032414674759,0.9647058844566345
m,sphere0793m_crop.png,Raw (no flattening),circle,none,29,0.958644027081055,0,0,fixed_kernel,,10.0,,,,0.06642032414674759,0.9647058844566345
m,sphere0793m_crop.png,Raw (no flattening),circle,none,29,0.958644027081055,0,0,fixed_kernel,,12.0,,,,0.06642032414674759,0.9647058844566345
m,sphere0793m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.958644027081055,2,2,quadrature,4.0,1.2850270893479614,3.787968502989684,4.037465338606015,0.9366334651503827,0.0,0.0
m,sphere0793m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.958644027081055,2,2,quadrature,6.0,4.6530951656245,3.787968502989684,6.173274121081889,2.8879020180314776,0.0,0.0
m,sphere0793m_crop.png,CircDet+CircFlat 10% of radius,circle,circle,28,0.958644027081055,2,2,quadrature,8.0,7.04636747695989,3.787968502989684,8.271981985666237,3.399774820827961,0.0,0.0
