camera,filename,config,radius,m_in,m_out,margin_as_pct_of_R,test_type,sigma_target,kernel_applied,native_sigma,measured,error_pct,int_var,int_max
v,sphere1366v_crop.png,Raw (no flattening),97,0,0,0.0,fixed_kernel,6.053876047806592,6.0,0.8058630170235944,5.461590281713862,-9.783579336866731,0.04279343783855438,0.9411764740943909
v,sphere1366v_crop.png,Raw (no flattening),97,0,0,0.0,fixed_kernel,8.04048600534858,8.0,0.8058630170235944,7.129154740389236,-11.334280842639622,0.04279343783855438,0.9411764740943909
v,sphere1366v_crop.png,Raw (no flattening),97,0,0,0.0,fixed_kernel,10.032418213083343,10.0,0.8058630170235944,8.716671895213985,-13.114946864490603,0.04279343783855438,0.9411764740943909
v,sphere1366v_crop.png,Raw (no flattening),97,0,0,0.0,fixed_kernel,12.02702852753773,12.0,0.8058630170235944,10.19988084580961,-15.19201253696693,0.04279343783855438,0.9411764740943909
v,sphere1366v_crop.png,Fixed 40px,97,40,40,41.23711340206186,quadrature,2.0,1.763282790995501,0.9438399223274659,2.0623730736223385,3.118653681116923,2.2821237166681385e-07,0.01060048770159483
v,sphere1366v_crop.png,Fixed 40px,97,40,40,41.23711340206186,quadrature,4.0,3.8870510931837368,0.9438399223274659,4.1069082042624885,2.672705106562212,2.2821237166681385e-07,0.01060048770159483
v,sphere1366v_crop.png,Fixed 40px,97,40,40,41.23711340206186,quadrature,6.0,5.925298827993478,0.9438399223274659,6.157636204308636,2.627270071810598,2.2821237166681385e-07,0.01060048770159483
v,sphere1366v_crop.png,Fixed 40px,97,40,40,41.23711340206186,quadrature,8.0,7.944127781010379,0.9438399223274659,8.224297809665874,2.8037226208234234,2.2821237166681385e-07,0.01060048770159483
v,sphere1366v_crop.png,Fixed 40px,97,40,40,41.23711340206186,quadrature,10.0,9.955358667623225,0.9438399223274659,10.27340615232266,2.7340615232266074,2.2821237166681385e-07,0.01060048770159483
v,sphere1366v_crop.png,Fixed 40px,97,40,40,41.23711340206186,quadrature,12.0,11.962824340473318,0.9438399223274659,12.387603613152944,3.2300301096078656,2.2821237166681385e-07,0.01060048770159483
v,sphere1366v_crop.png,Fixed 40px,97,40,40,41.23711340206186,fixed_kernel,2.211522959179741,2.0,0.9438399223274659,2.277817510265142,2.997687670852386,2.2821237166681385e-07,0.01060048770159483
v,sphere1366v_crop.png,Fixed 40px,97,40,40,41.23711340206186,fixed_kernel,4.109845958059634,4.0,0.9438399223274659,4.219591812025749,2.6703155078330187,2.2821237166681385e-07,0.01060048770159483
v,sphere1366v_crop.png,Fixed 40px,97,40,40,41.23711340206186,fixed_kernel,6.073782495198451,6.0,0.9438399223274659,6.233537388515877,2.630237310007706,2.2821237166681385e-07,0.01060048770159483
v,sphere1366v_crop.png,Fixed 40px,97,40,40,41.23711340206186,fixed_kernel,8.055484702920062,8.0,0.9438399223274659,8.280930478520503,2.798661829979252,2.2821237166681385e-07,0.01060048770159483
v,sphere1366v_crop.png,Fixed 40px,97,40,40,41.23711340206186,fixed_kernel,10.044442931242086,10.0,0.9438399223274659,10.318973066821634,2.7331544164152053,2.2821237166681385e-07,0.01060048770159483
v,sphere1366v_crop.png,Fixed 40px,97,40,40,41.23711340206186,fixed_kernel,12.03706084552949,12.0,0.9438399223274659,12.42693025924282,3.2389087229556135,2.2821237166681385e-07,0.01060048770159483
v,sphere1366v_crop.png,Fixed 50px (current),97,50,50,51.54639175257732,quadrature,2.0,1.7821479874400035,0.9077161179925941,2.0632764441247167,3.1638222062358334,1.4658516192866955e-05,0.029598096385598183
v,sphere1366v_crop.png,Fixed 50px (current),97,50,50,51.54639175257732,quadrature,4.0,3.8956451903550526,0.9077161179925941,4.086476750032151,2.161918750803782,1.4658516192866955e-05,0.029598096385598183
v,sphere1366v_crop.png,Fixed 50px (current),97,50,50,51.54639175257732,quadrature,6.0,5.930940182562664,0.9077161179925941,6.06796918119095,1.1328196865158329,1.4658516192866955e-05,0.029598096385598183
v,sphere1366v_crop.png,Fixed 50px (current),97,50,50,51.54639175257732,quadrature,8.0,7.948336395066357,0.9077161179925941,8.10524944677984,1.3156180847480048,1.4658516192866955e-05,0.029598096385598183
v,sphere1366v_crop.png,Fixed 50px (current),97,50,50,51.54639175257732,quadrature,10.0,9.958717359637056,0.9077161179925941,10.16566022294713,1.6566022294713,1.4658516192866955e-05,0.029598096385598183
v,sphere1366v_crop.png,Fixed 50px (current),97,50,50,51.54639175257732,quadrature,12.0,11.965619559769417,0.9077161179925941,12.243630495285721,2.0302541273810113,1.4658516192866955e-05,0.029598096385598183
v,sphere1366v_crop.png,Fixed 50px (current),97,50,50,51.54639175257732,fixed_kernel,2.1963489137346883,2.0,0.9077161179925941,2.2651698558492495,3.1334248253633565,1.4658516192866955e-05,0.029598096385598183
v,sphere1366v_crop.png,Fixed 50px (current),97,50,50,51.54639175257732,fixed_kernel,4.101700690063031,4.0,0.9077161179925941,4.18824150197408,2.1098763281461923,1.4658516192866955e-05,0.029598096385598183
v,sphere1366v_crop.png,Fixed 50px (current),97,50,50,51.54639175257732,fixed_kernel,6.068273935054642,6.0,0.9077161179925941,6.136278337168336,1.1206547832465523,1.4658516192866955e-05,0.029598096385598183
v,sphere1366v_crop.png,Fixed 50px (current),97,50,50,51.54639175257732,fixed_kernel,8.05133209791172,8.0,0.9077161179925941,8.157782116010484,1.322141687912414,1.4658516192866955e-05,0.029598096385598183
v,sphere1366v_crop.png,Fixed 50px (current),97,50,50,51.54639175257732,fixed_kernel,10.04111291395847,10.0,0.9077161179925941,10.215131532977418,1.733061071119313,1.4658516192866955e-05,0.029598096385598183
v,sphere1366v_crop.png,Fixed 50px (current),97,50,50,51.54639175257732,fixed_kernel,12.034282220010612,12.0,0.9077161179925941,12.280273657162413,2.044088983909371,1.4658516192866955e-05,0.029598096385598183
v,sphere1366v_crop.png,Fixed 60px,97,60,60,61.855670103092784,quadrature,2.0,1.7941335023842673,0.8837901196677651,2.026744688441421,1.3372344220710541,0.00013095358735881746,0.07259110361337662
v,sphere1366v_crop.png,Fixed 60px,97,60,60,61.855670103092784,quadrature,4.0,3.9011427844130027,0.8837901196677651,4.027673941455987,0.6918485363996751,0.00013095358735881746,0.07259110361337662
v,sphere1366v_crop.png,Fixed 60px,97,60,60,61.855670103092784,quadrature,6.0,5.934552638942352,0.8837901196677651,6.0236060227661445,0.3934337127690757,0.00013095358735881746,0.07259110361337662
v,sphere1366v_crop.png,Fixed 60px,97,60,60,61.855670103092784,quadrature,8.0,7.951032324445527,0.8837901196677651,8.03633039721533,0.45412996519162974,0.00013095358735881746,0.07259110361337662
v,sphere1366v_crop.png,Fixed 60px,97,60,60,61.855670103092784,quadrature,10.0,9.960869190205122,0.8837901196677651,10.073201415531766,0.732014155317664,0.00013095358735881746,0.07259110361337662
v,sphere1366v_crop.png,Fixed 60px,97,60,60,61.855670103092784,quadrature,12.0,11.967410539643806,0.8837901196677651,12.140103753399234,1.1675312783269536,0.00013095358735881746,0.07259110361337662
v,sphere1366v_crop.png,Fixed 60px,97,60,60,61.855670103092784,fixed_kernel,2.1865692249783364,2.0,0.8837901196677651,2.2169996265952467,1.3916962367021262,0.00013095358735881746,0.07259110361337662
v,sphere1366v_crop.png,Fixed 60px,97,60,60,61.855670103092784,fixed_kernel,4.096472259838014,4.0,0.8837901196677651,4.1220026334177255,0.6232282793664379,0.00013095358735881746,0.07259110361337662
v,sphere1366v_crop.png,Fixed 60px,97,60,60,61.855670103092784,fixed_kernel,6.06474113014087,6.0,0.8837901196677651,6.088490418766836,0.3915960816189648,0.00013095358735881746,0.07259110361337662
v,sphere1366v_crop.png,Fixed 60px,97,60,60,61.855670103092784,fixed_kernel,8.048669764353757,8.0,0.8837901196677651,8.085332875461969,0.4555176467866322,0.00013095358735881746,0.07259110361337662
v,sphere1366v_crop.png,Fixed 60px,97,60,60,61.855670103092784,fixed_kernel,10.038978283452074,10.0,0.8837901196677651,10.112715264399473,0.7345068279402882,0.00013095358735881746,0.07259110361337662
v,sphere1366v_crop.png,Fixed 60px,97,60,60,61.855670103092784,fixed_kernel,12.03250119366802,12.0,0.8837901196677651,12.173296189657485,1.170122435255246,0.00013095358735881746,0.07259110361337662
v,sphere1366v_crop.png,14% of radius,97,13,13,13.402061855670103,quadrature,2.0,1.677940364521623,1.088354782738167,2.3632189225462197,18.160946127310986,0.0,0.0
v,sphere1366v_crop.png,14% of radius,97,13,13,13.402061855670103,quadrature,4.0,3.849088706030423,1.088354782738167,4.9909010914597935,24.77252728649484,0.0,0.0
v,sphere1366v_crop.png,14% of radius,97,13,13,13.402061855670103,quadrature,6.0,5.900464716180494,1.088354782738167,7.259564351624983,20.99273919374971,0.0,0.0
v,sphere1366v_crop.png,14% of radius,97,13,13,13.402061855670103,quadrature,8.0,7.925621986121402,1.088354782738167,9.249925201171475,15.62406501464344,0.0,0.0
v,sphere1366v_crop.png,14% of radius,97,13,13,13.402061855670103,quadrature,10.0,9.94059776205088,1.088354782738167,11.16161720619732,11.616172061973202,0.0,0.0
v,sphere1366v_crop.png,14% of radius,97,13,13,13.402061855670103,quadrature,12.0,11.950543245680967,1.088354782738167,13.070256004523664,8.918800037697197,0.0,0.0
v,sphere1366v_crop.png,14% of radius,97,13,13,13.402061855670103,fixed_kernel,2.276953256680743,2.0,1.088354782738167,2.7335226900577805,20.05177014668308,0.0,0.0
v,sphere1366v_crop.png,14% of radius,97,13,13,13.402061855670103,fixed_kernel,4.145421104436682,4.0,1.088354782738167,5.17214452691549,24.767650779312774,0.0,0.0
v,sphere1366v_crop.png,14% of radius,97,13,13,13.402061855670103,fixed_kernel,6.097910800684858,6.0,1.088354782738167,7.360280013581129,20.701667409672407,0.0,0.0
v,sphere1366v_crop.png,14% of radius,97,13,13,13.402061855670103,fixed_kernel,8.073692843619272,8.0,1.088354782738167,9.320875318314929,15.447484798499852,0.0,0.0
v,sphere1366v_crop.png,14% of radius,97,13,13,13.402061855670103,fixed_kernel,10.059051452950673,10.0,1.088354782738167,11.217702849999696,11.518495580506755,0.0,0.0
v,sphere1366v_crop.png,14% of radius,97,13,13,13.402061855670103,fixed_kernel,12.049253758349893,12.0,1.088354782738167,13.11758401537654,8.866360344401535,0.0,0.0
v,sphere1366v_crop.png,20% of radius,97,19,19,19.587628865979383,quadrature,2.0,1.722571552947051,1.0162417256625438,2.2751058246185663,13.755291230928313,0.0,0.0
v,sphere1366v_crop.png,20% of radius,97,19,19,19.587628865979383,quadrature,4.0,3.868753385138734,1.0162417256625438,4.661325685875665,16.533142146891635,0.0,0.0
v,sphere1366v_crop.png,20% of radius,97,19,19,19.587628865979383,quadrature,6.0,5.913311488076914,1.0162417256625438,7.136682392144053,18.944706535734213,0.0,0.0
v,sphere1366v_crop.png,20% of radius,97,19,19,19.587628865979383,quadrature,8.0,7.935190782522019,1.0162417256625438,9.39714594750047,17.464324343755866,0.0,0.0
v,sphere1366v_crop.png,20% of radius,97,19,19,19.587628865979383,quadrature,10.0,9.948228623982383,1.0162417256625438,11.447288827163561,14.472888271635611,0.0,0.0
v,sphere1366v_crop.png,20% of radius,97,19,19,19.587628865979383,quadrature,12.0,11.956891433605243,1.0162417256625438,13.428951804438498,11.907931703654148,0.0,0.0
v,sphere1366v_crop.png,20% of radius,97,19,19,19.587628865979383,fixed_kernel,2.2433785335911516,2.0,1.0162417256625438,2.5676002441348986,14.452385350444624,0.0,0.0
v,sphere1366v_crop.png,20% of radius,97,19,19,19.587628865979383,fixed_kernel,4.1270749017891095,4.0,1.0162417256625438,4.817146166312691,16.72058978683502,0.0,0.0
v,sphere1366v_crop.png,20% of radius,97,19,19,19.587628865979383,fixed_kernel,6.085453741914204,6.0,1.0162417256625438,7.237808542880623,18.936218231837902,0.0,0.0
v,sphere1366v_crop.png,20% of radius,97,19,19,19.587628865979383,fixed_kernel,8.06428839048912,8.0,1.0162417256625438,9.465044892100257,17.369871137832394,0.0,0.0
v,sphere1366v_crop.png,20% of radius,97,19,19,19.587628865979383,fixed_kernel,10.051504725411892,10.0,1.0162417256625438,11.498698623683893,14.397783593666848,0.0,0.0
v,sphere1366v_crop.png,20% of radius,97,19,19,19.587628865979383,fixed_kernel,12.04295425736466,12.0,1.0162417256625438,13.471149503158522,11.859176870330419,0.0,0.0
v,sphere1366v_crop.png,25% of radius,97,24,24,24.742268041237114,quadrature,2.0,1.7418199950845652,0.9828850923295178,2.181457733536452,9.0728866768226,0.0,0.0
v,sphere1366v_crop.png,25% of radius,97,24,24,24.742268041237114,quadrature,4.0,3.877362105256149,0.9828850923295178,4.478084190703822,11.95210476759554,0.0,0.0
v,sphere1366v_crop.png,25% of radius,97,24,24,24.742268041237114,quadrature,6.0,5.918947279312124,0.9828850923295178,6.842164145609416,14.036069093490275,0.0,0.0
v,sphere1366v_crop.png,25% of radius,97,24,24,24.742268041237114,quadrature,8.0,7.939391468826588,0.9828850923295178,9.145733890749295,14.321673634366183,0.0,0.0
v,sphere1366v_crop.png,25% of radius,97,24,24,24.742268041237114,quadrature,10.0,9.951579618094627,0.9828850923295178,11.332101541494804,13.321015414948045,0.0,0.0
v,sphere1366v_crop.png,25% of radius,97,24,24,24.742268041237114,quadrature,12.0,11.959679631799355,0.9828850923295178,13.400591822348753,11.67159851957294,0.0,0.0
v,sphere1366v_crop.png,25% of radius,97,24,24,24.742268041237114,fixed_kernel,2.2284665365949756,2.0,0.9828850923295178,2.447115971014608,9.811654374389734,0.0,0.0
v,sphere1366v_crop.png,25% of radius,97,24,24,24.742268041237114,fixed_kernel,4.118988116603835,4.0,0.9828850923295178,4.614828334100935,12.037913280165691,0.0,0.0
v,sphere1366v_crop.png,25% of radius,97,24,24,24.742268041237114,fixed_kernel,6.079972294733225,6.0,0.9828850923295178,6.934107064586556,14.048333256275274,0.0,0.0
v,sphere1366v_crop.png,25% of radius,97,24,24,24.742268041237114,fixed_kernel,8.060152796611463,8.0,0.9828850923295178,9.213449559282523,14.308621582904888,0.0,0.0
v,sphere1366v_crop.png,25% of radius,97,24,24,24.742268041237114,fixed_kernel,10.048187055619715,10.0,0.9828850923295178,11.382781331621,13.281940997056555,0.0,0.0
v,sphere1366v_crop.png,25% of radius,97,24,24,24.742268041237114,fixed_kernel,12.040185343453963,12.0,0.9828850923295178,13.441413362458267,11.637927316178125,0.0,0.0
m,sphere0080m_crop.png,Raw (no flattening),28,0,0,0.0,fixed_kernel,,2.0,,,,0.03846125677227974,0.772549033164978
m,sphere0080m_crop.png,Raw (no flattening),28,0,0,0.0,fixed_kernel,,4.0,,,,0.03846125677227974,0.772549033164978
m,sphere0080m_crop.png,Raw (no flattening),28,0,0,0.0,fixed_kernel,,6.0,,,,0.03846125677227974,0.772549033164978
m,sphere0080m_crop.png,Raw (no flattening),28,0,0,0.0,fixed_kernel,,8.0,,,,0.03846125677227974,0.772549033164978
m,sphere0080m_crop.png,Raw (no flattening),28,0,0,0.0,fixed_kernel,,10.0,,,,0.03846125677227974,0.772549033164978
m,sphere0080m_crop.png,Raw (no flattening),28,0,0,0.0,fixed_kernel,,12.0,,,,0.03846125677227974,0.772549033164978
m,sphere0080m_crop.png,14% of radius,28,3,3,10.714285714285714,quadrature,6.0,4.287977420305637,4.196814225451135,6.11635446484633,1.939241080772162,2.1290560646810208e-15,1.1396174386391067e-06
m,sphere0080m_crop.png,14% of radius,28,3,3,10.714285714285714,quadrature,8.0,6.8107819196514425,4.196814225451135,8.191434275966103,2.3929284495762815,2.1290560646810208e-15,1.1396174386391067e-06
m,sphere0080m_crop.png,14% of radius,28,3,3,10.714285714285714,quadrature,10.0,9.076714733704645,4.196814225451135,10.346693513312907,3.46693513312907,2.1290560646810208e-15,1.1396174386391067e-06
m,sphere0080m_crop.png,14% of radius,28,3,3,10.714285714285714,quadrature,12.0,11.242186191175229,4.196814225451135,12.3610366921481,3.00863910123416,2.1290560646810208e-15,1.1396174386391067e-06
m,sphere0080m_crop.png,14% of radius,28,3,3,10.714285714285714,fixed_kernel,4.649005231546746,2.0,4.196814225451135,4.7353474090549295,1.8572183339844717,2.1290560646810208e-15,1.1396174386391067e-06
m,sphere0080m_crop.png,14% of radius,28,3,3,10.714285714285714,fixed_kernel,5.797693476111773,4.0,4.196814225451135,5.913220061228716,1.992630096657358,2.1290560646810208e-15,1.1396174386391067e-06
m,sphere0080m_crop.png,14% of radius,28,3,3,10.714285714285714,fixed_kernel,7.322106912832468,6.0,4.196814225451135,7.475263006264255,2.091694306776248,2.1290560646810208e-15,1.1396174386391067e-06
m,sphere0080m_crop.png,14% of radius,28,3,3,10.714285714285714,fixed_kernel,9.034005182805078,8.0,4.196814225451135,9.319684414903719,3.162265532483752,2.1290560646810208e-15,1.1396174386391067e-06
m,sphere0080m_crop.png,14% of radius,28,3,3,10.714285714285714,fixed_kernel,10.844964252728039,10.0,4.196814225451135,11.215097572045952,3.4129510313951186,2.1290560646810208e-15,1.1396174386391067e-06
m,sphere0080m_crop.png,14% of radius,28,3,3,10.714285714285714,fixed_kernel,12.712719993886006,12.0,4.196814225451135,13.015444852592706,2.381275280603136,2.1290560646810208e-15,1.1396174386391067e-06
m,sphere0080m_crop.png,20% of radius,28,5,5,17.857142857142858,quadrature,6.0,2.696633868272144,5.359866209196608,6.033249908571131,0.554165142852181,3.380875341463252e-06,0.01862528920173645
m,sphere0080m_crop.png,20% of radius,28,5,5,17.857142857142858,quadrature,8.0,5.9390095318590275,5.359866209196608,8.137613074194007,1.720163427425092,3.380875341463252e-06,0.01862528920173645
m,sphere0080m_crop.png,20% of radius,28,5,5,17.857142857142858,quadrature,10.0,8.442264756539704,5.359866209196608,10.298259330251344,2.9825933025134432,3.380875341463252e-06,0.01862528920173645
m,sphere0080m_crop.png,20% of radius,28,5,5,17.857142857142858,quadrature,12.0,10.736472149617507,5.359866209196608,12.360028195496,3.0002349624666635,3.380875341463252e-06,0.01862528920173645
m,sphere0080m_crop.png,20% of radius,28,5,5,17.857142857142858,fixed_kernel,5.720853588450557,2.0,5.359866209196608,5.748274949981138,0.4793229035950172,3.380875341463252e-06,0.01862528920173645
m,sphere0080m_crop.png,20% of radius,28,5,5,17.857142857142858,fixed_kernel,6.6879119148271995,4.0,5.359866209196608,6.769614519684213,1.221645947158446,3.380875341463252e-06,0.01862528920173645
m,sphere0080m_crop.png,20% of radius,28,5,5,17.857142857142858,fixed_kernel,8.045381642935753,6.0,5.359866209196608,8.184690963186569,1.731543964395221,3.380875341463252e-06,0.01862528920173645
m,sphere0080m_crop.png,20% of radius,28,5,5,17.857142857142858,fixed_kernel,9.62954649921208,8.0,5.359866209196608,9.878508964225851,2.5854017635632474,3.380875341463252e-06,0.01862528920173645
m,sphere0080m_crop.png,20% of radius,28,5,5,17.857142857142858,fixed_kernel,11.345843546448524,10.0,5.359866209196608,11.707675640200426,3.1891158402687707,3.380875341463252e-06,0.01862528920173645
m,sphere0080m_crop.png,20% of radius,28,5,5,17.857142857142858,fixed_kernel,13.142608788991918,12.0,5.359866209196608,13.44555323937899,2.3050556799713475,3.380875341463252e-06,0.01862528920173645
m,sphere0080m_crop.png,25% of radius,28,7,7,25.0,quadrature,8.0,4.65609121771715,6.505444994179662,8.212355682834776,2.654446035434699,0.00015827457536943257,0.07247896492481232
m,sphere0080m_crop.png,25% of radius,28,7,7,25.0,quadrature,10.0,7.594681390795981,6.505444994179662,10.337132255506965,3.3713225550696535,0.00015827457536943257,0.07247896492481232
m,sphere0080m_crop.png,25% of radius,28,7,7,25.0,quadrature,12.0,10.083609741937794,6.505444994179662,12.401613223923883,3.3467768660323602,0.00015827457536943257,0.07247896492481232
m,sphere0080m_crop.png,25% of radius,28,7,7,25.0,fixed_kernel,6.805939653883013,2.0,6.505444994179662,6.891566508540441,1.258119510486329,0.00015827457536943257,0.07247896492481232
m,sphere0080m_crop.png,25% of radius,28,7,7,25.0,fixed_kernel,7.6368065689984075,4.0,6.505444994179662,7.815989850969567,2.346311646789031,0.00015827457536943257,0.07247896492481232
m,sphere0080m_crop.png,25% of radius,28,7,7,25.0,fixed_kernel,8.84990477758361,6.0,6.505444994179662,9.09084974222861,2.722571267154212,0.00015827457536943257,0.07247896492481232
m,sphere0080m_crop.png,25% of radius,28,7,7,25.0,fixed_kernel,10.31119850319531,8.0,6.505444994179662,10.65702282120332,3.3538712100328882,0.00015827457536943257,0.07247896492481232
m,sphere0080m_crop.png,25% of radius,28,7,7,25.0,fixed_kernel,11.929828773804644,10.0,6.505444994179662,12.331427150712539,3.366338147197211,0.00015827457536943257,0.07247896492481232
m,sphere0080m_crop.png,25% of radius,28,7,7,25.0,fixed_kernel,13.649938262581895,12.0,6.505444994179662,13.975718191690753,2.3866769419896015,0.00015827457536943257,0.07247896492481232
m,sphere0148m_crop.png,Raw (no flattening),28,0,0,0.0,fixed_kernel,,2.0,,,,0.056656960397958755,0.9098039269447327
m,sphere0148m_crop.png,Raw (no flattening),28,0,0,0.0,fixed_kernel,,4.0,,,,0.056656960397958755,0.9098039269447327
m,sphere0148m_crop.png,Raw (no flattening),28,0,0,0.0,fixed_kernel,,6.0,,,,0.056656960397958755,0.9098039269447327
m,sphere0148m_crop.png,Raw (no flattening),28,0,0,0.0,fixed_kernel,,8.0,,,,0.056656960397958755,0.9098039269447327
m,sphere0148m_crop.png,Raw (no flattening),28,0,0,0.0,fixed_kernel,,10.0,,,,0.056656960397958755,0.9098039269447327
m,sphere0148m_crop.png,Raw (no flattening),28,0,0,0.0,fixed_kernel,,12.0,,,,0.056656960397958755,0.9098039269447327
m,sphere0148m_crop.png,14% of radius,28,3,3,10.714285714285714,quadrature,6.0,3.826145857372883,4.6217537664947415,6.083285920920102,1.3880986820017,0.0,0.0
m,sphere0148m_crop.png,14% of radius,28,3,3,10.714285714285714,quadrature,8.0,6.529884541237439,4.6217537664947415,8.176195016092354,2.202437701154425,0.0,0.0
m,sphere0148m_crop.png,14% of radius,28,3,3,10.714285714285714,quadrature,10.0,8.867885436894845,4.6217537664947415,10.297794182676228,2.977941826762276,0.0,0.0
m,sphere0148m_crop.png,14% of radius,28,3,3,10.714285714285714,quadrature,12.0,11.074267114436587,4.6217537664947415,12.319600651422144,2.6633387618512008,0.0,0.0
m,sphere0148m_crop.png,14% of radius,28,3,3,10.714285714285714,fixed_kernel,5.035931679253435,2.0,4.6217537664947415,5.085464229076791,0.9835826412700449,0.0,0.0
m,sphere0148m_crop.png,14% of radius,28,3,3,10.714285714285714,fixed_kernel,6.112332441720453,4.0,4.6217537664947415,6.197021506184791,1.3855441481926372,0.0,0.0
m,sphere0148m_crop.png,14% of radius,28,3,3,10.714285714285714,fixed_kernel,7.57367862257888,6.0,4.6217537664947415,7.7324632828858455,2.0965328504115783,0.0,0.0
m,sphere0148m_crop.png,14% of radius,28,3,3,10.714285714285714,fixed_kernel,9.239080467130282,8.0,4.6217537664947415,9.51619072370038,2.999327233440249,0.0,0.0
m,sphere0148m_crop.png,14% of radius,28,3,3,10.714285714285714,fixed_kernel,11.016379072912676,10.0,4.6217537664947415,11.348472050417397,3.014538400564662,0.0,0.0
m,sphere0148m_crop.png,14% of radius,28,3,3,10.714285714285714,fixed_kernel,12.859261560373843,12.0,4.6217537664947415,13.13590909404185,2.151348523157061,0.0,0.0
m,sphere0148m_crop.png,20% of radius,28,5,5,17.857142857142858,quadrature,6.0,1.5274373207901082,5.802321538061945,6.025324212359893,0.4220702059982114,2.0235959254932823e-06,0.019618665799498558
m,sphere0148m_crop.png,20% of radius,28,5,5,17.857142857142858,quadrature,8.0,5.507546165847588,5.802321538061945,8.197649478128366,2.470618476604569,2.0235959254932823e-06,0.019618665799498558
m,sphere0148m_crop.png,20% of radius,28,5,5,17.857142857142858,quadrature,10.0,8.144511327817186,5.802321538061945,10.303010695588538,3.0301069558853833,2.0235959254932823e-06,0.019618665799498558
m,sphere0148m_crop.png,20% of radius,28,5,5,17.857142857142858,quadrature,12.0,10.503954720434702,5.802321538061945,12.327896439932806,2.732470332773381,2.0235959254932823e-06,0.019618665799498558
m,sphere0148m_crop.png,20% of radius,28,5,5,17.857142857142858,fixed_kernel,6.137339426091532,2.0,5.802321538061945,6.233366058537232,1.564629651041697,2.0235959254932823e-06,0.019618665799498558
m,sphere0148m_crop.png,20% of radius,28,5,5,17.857142857142858,fixed_kernel,7.04747722458594,4.0,5.802321538061945,7.158838428188505,1.5801569846025052,2.0235959254932823e-06,0.019618665799498558
m,sphere0148m_crop.png,20% of radius,28,5,5,17.857142857142858,fixed_kernel,8.346672105160089,6.0,5.802321538061945,8.57133214747251,2.6916121716765717,2.0235959254932823e-06,0.019618665799498558
m,sphere0148m_crop.png,20% of radius,28,5,5,17.857142857142858,fixed_kernel,9.882658307917842,8.0,5.802321538061945,10.181315759806285,3.0220355959202143,2.0235959254932823e-06,0.019618665799498558
m,sphere0148m_crop.png,20% of radius,28,5,5,17.857142857142858,fixed_kernel,11.561441745347228,10.0,5.802321538061945,11.900284898996727,2.930803623915354,2.0235959254932823e-06,0.019618665799498558
m,sphere0148m_crop.png,20% of radius,28,5,5,17.857142857142858,fixed_kernel,13.329176089731035,12.0,5.802321538061945,13.60099928801121,2.039309830182152,2.0235959254932823e-06,0.019618665799498558
m,sphere0148m_crop.png,25% of radius,28,7,7,25.0,quadrature,8.0,3.866802895958732,7.003415978207004,8.159212853253427,1.9901606656678394,0.00015214926679618657,0.07872714847326279
m,sphere0148m_crop.png,25% of radius,28,7,7,25.0,quadrature,10.0,7.1380784974805955,7.003415978207004,10.302216812846083,3.0221681284608337,0.00015214926679618657,0.07872714847326279
m,sphere0148m_crop.png,25% of radius,28,7,7,25.0,quadrature,12.0,9.744340133441302,7.003415978207004,12.325175858569043,2.709798821408693,0.00015214926679618657,0.07872714847326279
m,sphere0148m_crop.png,25% of radius,28,7,7,25.0,fixed_kernel,7.283394494588713,2.0,7.003415978207004,7.444666533145012,2.214242805001416,0.00015214926679618657,0.07872714847326279
m,sphere0148m_crop.png,25% of radius,28,7,7,25.0,fixed_kernel,8.065223826020278,4.0,7.003415978207004,8.235922859370508,2.116482282853893,0.00015214926679618657,0.07872714847326279
m,sphere0148m_crop.png,25% of radius,28,7,7,25.0,fixed_kernel,9.222138329249088,6.0,7.003415978207004,9.51909189358054,3.2200077002708802,0.00015214926679618657,0.07872714847326279
m,sphere0148m_crop.png,25% of radius,28,7,7,25.0,fixed_kernel,10.632395560916889,8.0,7.003415978207004,10.942339610940746,2.9150914132950927,0.00015214926679618657,0.07872714847326279
m,sphere0148m_crop.png,25% of radius,28,7,7,25.0,fixed_kernel,12.208514871343082,10.0,7.003415978207004,12.532229549179597,2.651548376259645,0.00015214926679618657,0.07872714847326279
m,sphere0148m_crop.png,25% of radius,28,7,7,25.0,fixed_kernel,13.894165515201163,12.0,7.003415978207004,14.13405996797082,1.7265841011264544,0.00015214926679618657,0.07872714847326279
m,sphere0166m_crop.png,Raw (no flattening),28,0,0,0.0,fixed_kernel,,2.0,,,,0.06215285509824753,0.9411764740943909
m,sphere0166m_crop.png,Raw (no flattening),28,0,0,0.0,fixed_kernel,,4.0,,,,0.06215285509824753,0.9411764740943909
m,sphere0166m_crop.png,Raw (no flattening),28,0,0,0.0,fixed_kernel,,6.0,,,,0.06215285509824753,0.9411764740943909
m,sphere0166m_crop.png,Raw (no flattening),28,0,0,0.0,fixed_kernel,,8.0,,,,0.06215285509824753,0.9411764740943909
m,sphere0166m_crop.png,Raw (no flattening),28,0,0,0.0,fixed_kernel,,10.0,,,,0.06215285509824753,0.9411764740943909
m,sphere0166m_crop.png,Raw (no flattening),28,0,0,0.0,fixed_kernel,,12.0,,,,0.06215285509824753,0.9411764740943909
m,sphere0166m_crop.png,14% of radius,28,3,3,10.714285714285714,quadrature,6.0,3.9591755278433203,4.508317772709303,6.13732181683373,2.2886969472288263,0.0,0.0
