crop_path,filename,folder,laplacian_var,tenengrad,tenengrad_var,brenner,norm_laplacian,energy_gradient
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1311g_crop.png,sphere1311g_crop.png,6mm-borosilicate-22g,134.20479647084414,271273634.0,2858.3611044329286,9974801.0,0.0051746264937913315,6809909.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1311v_crop.png,sphere1311v_crop.png,6mm-borosilicate-22g,171.1336568912484,703718988.0,7510.294070085461,23495096.0,0.011677090914824205,14727634.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1312g_crop.png,sphere1312g_crop.png,6mm-borosilicate-22g,146.1107564086291,264066286.0,2778.7026490266794,9747411.0,0.005886156029226054,6884437.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1312v_crop.png,sphere1312v_crop.png,6mm-borosilicate-22g,120.2094463232429,622813140.0,6598.8705464060395,20162193.0,0.008169692311822423,12368892.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1313g_crop.png,sphere1313g_crop.png,6mm-borosilicate-22g,131.76982773045154,255183384.0,2668.7263388491488,9292391.0,0.005099027727400911,6398052.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1313v_crop.png,sphere1313v_crop.png,6mm-borosilicate-22g,108.6418690629267,602158854.0,6361.705135437115,19575609.0,0.007482799462599259,11784237.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1314g_crop.png,sphere1314g_crop.png,6mm-borosilicate-22g,160.300341871622,269606522.0,2837.6135301440786,10156335.0,0.006440081088325747,7175771.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1314v_crop.png,sphere1314v_crop.png,6mm-borosilicate-22g,102.0266044659398,590431682.0,6224.861747126275,19240691.0,0.007068788118203903,11454719.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1315g_crop.png,sphere1315g_crop.png,6mm-borosilicate-22g,160.66802563535012,299817806.0,3170.7522235283004,11204347.0,0.005756035973511106,7741909.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1315v_crop.png,sphere1315v_crop.png,6mm-borosilicate-22g,98.23938137299754,576799408.0,6065.475809157327,18814438.0,0.0067842777363425096,11138661.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1316g_crop.png,sphere1316g_crop.png,6mm-borosilicate-22g,127.09303262691616,261103396.0,2746.307150323926,9491385.0,0.005022174280323611,6498180.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1316v_crop.png,sphere1316v_crop.png,6mm-borosilicate-22g,110.80082402109177,603596946.0,6370.501435890352,19577759.0,0.007576205692918285,11845847.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1317g_crop.png,sphere1317g_crop.png,6mm-borosilicate-22g,115.56964843201841,255579466.0,2670.5951496296543,9027157.0,0.004182467712006648,6141364.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1317v_crop.png,sphere1317v_crop.png,6mm-borosilicate-22g,89.78405207049981,557012800.0,5842.971874492153,17886816.0,0.005942723586044599,10641312.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1318g_crop.png,sphere1318g_crop.png,6mm-borosilicate-22g,133.33898400057726,265215462.0,2792.198592235498,9689595.0,0.005263715011299314,6691006.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1318v_crop.png,sphere1318v_crop.png,6mm-borosilicate-22g,65.78477623607621,476458088.0,4931.990519922054,14976652.0,0.004499916436767881,8824243.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1319g_crop.png,sphere1319g_crop.png,6mm-borosilicate-22g,137.70330398204163,264115422.0,2782.800921820341,9667354.0,0.005528889897663819,6752820.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1319v_crop.png,sphere1319v_crop.png,6mm-borosilicate-22g,59.40834807006642,446660416.0,4594.6607202324,13899106.0,0.0040274947823053875,8203886.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1320g_crop.png,sphere1320g_crop.png,6mm-borosilicate-22g,144.724873343638,260822954.0,2745.062203654362,9663959.0,0.005942149599147782,6781238.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1320v_crop.png,sphere1320v_crop.png,6mm-borosilicate-22g,64.60506681754445,466934992.0,4826.185445927308,14741065.0,0.004426204050814253,8640516.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1321g_crop.png,sphere1321g_crop.png,6mm-borosilicate-22g,143.64234332253787,276469922.0,2917.8590588518805,10094392.0,0.00553223202713015,7074038.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1321v_crop.png,sphere1321v_crop.png,6mm-borosilicate-22g,85.86953288059942,547695958.0,5746.045326832635,17367972.0,0.005882547843602504,10411156.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1322g_crop.png,sphere1322g_crop.png,6mm-borosilicate-22g,159.4000807514461,265204606.0,2790.1251619361788,9772748.0,0.006434919224608101,7091228.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1322v_crop.png,sphere1322v_crop.png,6mm-borosilicate-22g,113.65798206618771,604768932.0,6394.99638383934,19526160.0,0.007835493463747154,11931472.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1323g_crop.png,sphere1323g_crop.png,6mm-borosilicate-22g,162.0660320554771,263567610.0,2776.200072321559,9846051.0,0.006771838285725088,7140720.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1323v_crop.png,sphere1323v_crop.png,6mm-borosilicate-22g,100.29251497077705,581484662.0,6117.286386221026,18568204.0,0.006820533784814551,11265411.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1324g_crop.png,sphere1324g_crop.png,6mm-borosilicate-22g,161.84517110621016,253589166.0,2664.114030730239,9453016.0,0.00693578947893765,6916347.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1324v_crop.png,sphere1324v_crop.png,6mm-borosilicate-22g,105.16690801910829,590513410.0,6229.921675255303,19046185.0,0.007219538357729988,11518066.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1325g_crop.png,sphere1325g_crop.png,6mm-borosilicate-22g,125.6194523926306,240594066.0,2524.3860725469826,8858561.0,0.005530617646465047,6145028.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1325v_crop.png,sphere1325v_crop.png,6mm-borosilicate-22g,138.2763410200618,655203824.0,6960.969057027966,21416292.0,0.009464416642235103,13260042.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1326g_crop.png,sphere1326g_crop.png,6mm-borosilicate-22g,135.54637770547208,241365454.0,2529.607180846881,8838063.0,0.005911902200977111,6303132.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1326v_crop.png,sphere1326v_crop.png,6mm-borosilicate-22g,131.18024883229725,633915796.0,6722.797460226168,20808844.0,0.009051790569051648,12768742.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1327g_crop.png,sphere1327g_crop.png,6mm-borosilicate-22g,128.08407056877718,239366636.0,2514.6670839442713,8790536.0,0.005733638815973285,6174950.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1327v_crop.png,sphere1327v_crop.png,6mm-borosilicate-22g,119.17831172696556,612369596.0,6480.7744450055725,19884978.0,0.00821975875756683,12158307.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1328g_crop.png,sphere1328g_crop.png,6mm-borosilicate-22g,130.38971911756448,232294712.0,2439.286652523567,8504075.0,0.006113058344938927,6095239.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1328v_crop.png,sphere1328v_crop.png,6mm-borosilicate-22g,117.52042890740093,602364816.0,6312.333283427264,19346209.0,0.007759555573461288,11958206.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1329g_crop.png,sphere1329g_crop.png,6mm-borosilicate-22g,167.67311528193798,248594134.0,2609.534549737362,9349852.0,0.007490712941090174,6938335.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1329v_crop.png,sphere1329v_crop.png,6mm-borosilicate-22g,121.49351482674695,597231046.0,6234.793143064086,19455278.0,0.008154099124298817,11949525.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1330g_crop.png,sphere1330g_crop.png,6mm-borosilicate-22g,128.1915508271935,240250322.0,2522.2145502273365,8754205.0,0.005702742556211612,6184261.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1330v_crop.png,sphere1330v_crop.png,6mm-borosilicate-22g,106.37561412427931,570725116.0,5944.620884286011,18309436.0,0.0071944142848867024,11204375.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1331g_crop.png,sphere1331g_crop.png,6mm-borosilicate-22g,146.36462153723386,249380076.0,2628.0522528930364,9391488.0,0.006587258395918312,6685396.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1331v_crop.png,sphere1331v_crop.png,6mm-borosilicate-22g,114.40650088726368,578834238.0,6013.891447187797,18858440.0,0.007767819750140903,11491476.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1332g_crop.png,sphere1332g_crop.png,6mm-borosilicate-22g,150.45198731540322,249578210.0,2622.7485533558383,9299285.0,0.006606118479154441,6689006.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1332v_crop.png,sphere1332v_crop.png,6mm-borosilicate-22g,138.82281711187616,630450516.0,6606.218255016058,20669393.0,0.009364232470565273,12852879.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1333g_crop.png,sphere1333g_crop.png,6mm-borosilicate-22g,112.2630335704998,227925080.0,2377.279402753821,8356400.0,0.0048538344224075165,5660836.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1333v_crop.png,sphere1333v_crop.png,6mm-borosilicate-22g,142.43685964679662,626036950.0,6516.952694888598,20469852.0,0.00951644932136672,12837667.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1334g_crop.png,sphere1334g_crop.png,6mm-borosilicate-22g,151.1572175240806,241287162.0,2524.249095664811,9020788.0,0.0066363452458258615,6511707.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1334v_crop.png,sphere1334v_crop.png,6mm-borosilicate-22g,130.49521566737374,608587756.0,6357.226039643695,20241271.0,0.008955075955979457,12319273.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1335g_crop.png,sphere1335g_crop.png,6mm-borosilicate-22g,134.66672572451668,245660978.0,2584.435717376737,9099400.0,0.005946732529871633,6400776.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1335v_crop.png,sphere1335v_crop.png,6mm-borosilicate-22g,126.31359026910908,603707250.0,6295.953697163329,19761582.0,0.0086421219093697,12160791.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1336g_crop.png,sphere1336g_crop.png,6mm-borosilicate-22g,145.73097340068418,261391518.0,2754.778427498283,9704315.0,0.00602308897632333,6864232.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1336v_crop.png,sphere1336v_crop.png,6mm-borosilicate-22g,96.79533399743188,530932072.0,5442.125878978357,16864210.0,0.0064665942678083285,10335413.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1337g_crop.png,sphere1337g_crop.png,6mm-borosilicate-22g,131.82440155875395,240428380.0,2518.981825344599,8998384.0,0.005720078216737047,6179547.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1337v_crop.png,sphere1337v_crop.png,6mm-borosilicate-22g,117.90911422318084,588369920.0,6123.9359633131835,19585241.0,0.008017552128266155,11724250.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1338g_crop.png,sphere1338g_crop.png,6mm-borosilicate-22g,147.44282187928025,254479810.0,2683.0555515250308,9536499.0,0.006447228733190388,6794232.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1338v_crop.png,sphere1338v_crop.png,6mm-borosilicate-22g,115.26393532608873,578034352.0,5990.408230260977,18942995.0,0.00777769993373993,11491309.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1339g_crop.png,sphere1339g_crop.png,6mm-borosilicate-22g,137.10348120634362,250179286.0,2632.1271796085866,9407895.0,0.005942981278835232,6519438.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1339v_crop.png,sphere1339v_crop.png,6mm-borosilicate-22g,122.64835043552073,596394384.0,6215.818776476041,19788928.0,0.00832549542721115,11955816.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1340g_crop.png,sphere1340g_crop.png,6mm-borosilicate-22g,138.06717616521453,236387520.0,2476.995574066025,8867058.0,0.0062858422665257275,6224382.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1340v_crop.png,sphere1340v_crop.png,6mm-borosilicate-22g,71.31939358464935,450427194.0,4564.514303394072,14470614.0,0.004850551115974796,8491326.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1341g_crop.png,sphere1341g_crop.png,6mm-borosilicate-22g,163.85236758733308,252854056.0,2656.3485932256876,9573885.0,0.007090246405203928,6936193.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1341v_crop.png,sphere1341v_crop.png,6mm-borosilicate-22g,110.96653574044265,568553010.0,5901.738410202674,18710278.0,0.007525926085655317,11253964.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1342g_crop.png,sphere1342g_crop.png,6mm-borosilicate-22g,152.14432661259826,245638350.0,2573.1700183663024,9301127.0,0.0065923698929664445,6639061.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1342v_crop.png,sphere1342v_crop.png,6mm-borosilicate-22g,123.30028339806117,596834912.0,6226.113753993473,20002635.0,0.008523400232971219,11989424.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1343g_crop.png,sphere1343g_crop.png,6mm-borosilicate-22g,162.87646290759716,258964152.0,2727.950378670955,9886934.0,0.007052445945722595,7108506.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1343v_crop.png,sphere1343v_crop.png,6mm-borosilicate-22g,173.6198475849608,667755050.0,7009.094580618999,22539905.0,0.011822998854187266,14177743.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1344g_crop.png,sphere1344g_crop.png,6mm-borosilicate-22g,142.815702223383,247412098.0,2595.9609617018996,9240546.0,0.0061616215691754316,6534366.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1344v_crop.png,sphere1344v_crop.png,6mm-borosilicate-22g,162.1976008133971,662830520.0,6964.412118469215,22213605.0,0.011146568089089546,13864774.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1345g_crop.png,sphere1345g_crop.png,6mm-borosilicate-22g,108.11726042794533,222338324.0,2320.2537255733455,8176375.0,0.004903196636361704,5500165.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1345v_crop.png,sphere1345v_crop.png,6mm-borosilicate-22g,125.1806860164643,607441336.0,6331.013303628521,20117755.0,0.008620567123349321,12187411.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1346g_crop.png,sphere1346g_crop.png,6mm-borosilicate-22g,113.7491096635833,231823222.0,2427.2264867542704,8531901.0,0.005051953496298181,5770786.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1346v_crop.png,sphere1346v_crop.png,6mm-borosilicate-22g,138.69262390202016,618337032.0,6463.804884613974,20671594.0,0.009686353223087914,12653250.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1347g_crop.png,sphere1347g_crop.png,6mm-borosilicate-22g,148.38514427242688,238698904.0,2495.572330263581,8945514.0,0.006514330892996415,6399600.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1347v_crop.png,sphere1347v_crop.png,6mm-borosilicate-22g,94.26759674843753,529411210.0,5444.003291448701,17272699.0,0.00652653517775788,10260943.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1348g_crop.png,sphere1348g_crop.png,6mm-borosilicate-22g,149.31751627586624,245993176.0,2581.5260688995345,9318690.0,0.00661848761940168,6588627.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1348v_crop.png,sphere1348v_crop.png,6mm-borosilicate-22g,111.1907298784661,574975144.0,5969.533230508162,19158596.0,0.0077500331858167786,11366038.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1349g_crop.png,sphere1349g_crop.png,6mm-borosilicate-22g,148.86867687894744,255086268.0,2682.6959520458777,9597027.0,0.0063362633143788614,6788336.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1349v_crop.png,sphere1349v_crop.png,6mm-borosilicate-22g,153.8378491417241,646357234.0,6773.441813303002,21576243.0,0.010536213091437553,13417752.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1350g_crop.png,sphere1350g_crop.png,6mm-borosilicate-22g,133.35185276621257,234683190.0,2445.0334653433324,8657320.0,0.0056308257234405435,6065078.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g\sphere1350v_crop.png,sphere1350v_crop.png,6mm-borosilicate-22g,113.35965976857028,604908870.0,6391.378754917631,19994770.0,0.007946852215065385,11921091.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g-2\sphere1351g_crop.png,sphere1351g_crop.png,6mm-borosilicate-22g-2,134.03348084354064,245029534.0,2578.4178388201462,9137929.0,0.005927419186317131,6379707.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g-2\sphere1351v_crop.png,sphere1351v_crop.png,6mm-borosilicate-22g-2,94.82607972439068,565437764.0,5942.207289196602,18351749.0,0.0065008189840961095,10890013.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g-2\sphere1352g_crop.png,sphere1352g_crop.png,6mm-borosilicate-22g-2,141.12567171293895,244491964.0,2553.4334461863155,9062162.0,0.00590703921915874,6384761.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g-2\sphere1352v_crop.png,sphere1352v_crop.png,6mm-borosilicate-22g-2,128.76450596580597,633394068.0,6706.04126121334,21006599.0,0.008945236144366663,12704850.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g-2\sphere1353g_crop.png,sphere1353g_crop.png,6mm-borosilicate-22g-2,133.2710805775172,248927196.0,2616.735702328308,9442606.0,0.005799374758195918,6422193.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g-2\sphere1353v_crop.png,sphere1353v_crop.png,6mm-borosilicate-22g-2,132.00219126332982,636320860.0,6747.716956098827,21425397.0,0.00939121385579207,12829319.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g-2\sphere1354g_crop.png,sphere1354g_crop.png,6mm-borosilicate-22g-2,110.59180397036246,240561762.0,2516.334255991306,8855190.0,0.00453772833051343,5839115.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g-2\sphere1354v_crop.png,sphere1354v_crop.png,6mm-borosilicate-22g-2,108.89453901753821,589761502.0,6223.416681645982,19747551.0,0.007829783611177957,11580907.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g-2\sphere1355g_crop.png,sphere1355g_crop.png,6mm-borosilicate-22g-2,158.37598509900212,271599350.0,2865.785749588927,10412079.0,0.006446625135449711,7211415.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g-2\sphere1355v_crop.png,sphere1355v_crop.png,6mm-borosilicate-22g-2,177.97957806173312,697567688.0,7438.251534423875,23748830.0,0.012540790134430258,14768371.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g-2\sphere1356g_crop.png,sphere1356g_crop.png,6mm-borosilicate-22g-2,135.55891898915348,246137522.0,2590.089773034556,9403364.0,0.0061080579023249995,6431497.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g-2\sphere1356v_crop.png,sphere1356v_crop.png,6mm-borosilicate-22g-2,119.3307477171983,611677710.0,6468.0461600538465,20571367.0,0.008479547305560014,12154244.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g-2\sphere1357g_crop.png,sphere1357g_crop.png,6mm-borosilicate-22g-2,155.36176024023217,258566560.0,2712.4349925586353,9844469.0,0.006451938199328741,6923124.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g-2\sphere1357v_crop.png,sphere1357v_crop.png,6mm-borosilicate-22g-2,183.42232505958978,708040686.0,7557.894624183187,24270705.0,0.012866992119289107,15048844.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g-2\sphere1358g_crop.png,sphere1358g_crop.png,6mm-borosilicate-22g-2,133.3127826721895,241792564.0,2541.972336629307,9317327.0,0.006114988608012572,6312713.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g-2\sphere1358v_crop.png,sphere1358v_crop.png,6mm-borosilicate-22g-2,94.50640827582315,571745102.0,6005.820350372011,19128653.0,0.006627457463344457,10978434.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g-2\sphere1359g_crop.png,sphere1359g_crop.png,6mm-borosilicate-22g-2,128.8325072764174,242238330.0,2542.7256996059964,9152988.0,0.005760495430971414,6224104.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g-2\sphere1359v_crop.png,sphere1359v_crop.png,6mm-borosilicate-22g-2,139.30343769492055,647890040.0,6878.984433901824,21974485.0,0.009938705072546775,13170551.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g-2\sphere1360g_crop.png,sphere1360g_crop.png,6mm-borosilicate-22g-2,127.76606877552788,239631886.0,2516.1803981565336,9031997.0,0.005778356629527629,6170307.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g-2\sphere1360v_crop.png,sphere1360v_crop.png,6mm-borosilicate-22g-2,148.74893851238946,632311592.0,6582.089580029441,21372362.0,0.010245347111304592,13074058.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g-2\sphere1361g_crop.png,sphere1361g_crop.png,6mm-borosilicate-22g-2,137.42469271083166,236436680.0,2485.8268264787007,8910059.0,0.006370468574686367,6310596.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g-2\sphere1361v_crop.png,sphere1361v_crop.png,6mm-borosilicate-22g-2,122.04778227563706,584671106.0,6051.482250550096,18996936.0,0.007920390586180995,11741020.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g-2\sphere1362g_crop.png,sphere1362g_crop.png,6mm-borosilicate-22g-2,139.42718610036852,244400058.0,2571.0617585971772,9310705.0,0.006355780794463151,6475294.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g-2\sphere1362v_crop.png,sphere1362v_crop.png,6mm-borosilicate-22g-2,113.72197695424094,569137296.0,5863.796353724557,18846097.0,0.007846421996612967,11312662.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g-2\sphere1363g_crop.png,sphere1363g_crop.png,6mm-borosilicate-22g-2,141.02245440267484,253811138.0,2663.976754591715,9567702.0,0.005910936519908407,6583270.0
C:\Users\justi\Downloads\coursework\testing_4mm\Modular\OUTPUT\6mm-borosilicate-22g-2\sphere1363v_crop.png,sphere1363v_crop.png,6mm-borosilicate-22g-2,151.69056987666227,638721726.0,6650.366683520248,21513189.0,0.010485136566023684,13249209.0
